2000 10000
1411 1563 55
1077 923 100
90 1155 61
1464 1191 46
1151 760 72
689 1403 50
459 1037 7
963 227 63
1363 1034 85
886 410 89
567 713 72
1900 1433 49
639 1646 46
1435 1733 90
423 1934 22
1416 225 52
1618 229 56
1730 1764 90
1761 169 71
501 1778 28
1903 273 51
969 890 24
960 413 33
359 1672 48
1252 1395 33
1029 1649 83
6 1022 41
1910 1275 100
1630 938 68
1266 1018 67
1732 417 33
938 17 29
113 1874 57
2 827 82
1825 1386 59
524 1995 71
1005 271 78
1353 154 16
1009 1722 37
930 580 38
499 332 78
1530 1391 36
1013 1613 99
1983 1453 82
861 973 93
697 1486 6
1591 1189 76
1150 1982 54
1459 773 50
789 1610 71
1633 1133 49
1489 1294 29
1122 1341 97
1353 173 49
315 1029 21
386 411 37
1632 522 35
486 621 68
1385 958 85
204 1405 72
228 1970 21
231 945 61
1999 538 32
1391 13 52
329 1891 66
666 522 93
788 266 99
1255 1914 7
1321 1367 52
1839 1765 58
1611 156 95
496 547 72
1103 752 65
952 1733 59
1625 1225 24
401 1448 49
1037 1428 55
84 1125 41
1128 1743 6
1753 323 90
1653 1422 74
737 1236 3
1874 1464 31
1570 492 31
923 1817 75
724 1986 79
1488 1936 76
1577 1666 23
384 1649 37
1423 992 15
1113 260 53
1904 1580 81
882 1088 72
472 1677 88
928 1173 52
1480 1431 68
1047 1450 94
1864 1506 65
1614 1487 98
742 978 42
1969 653 51
1616 519 87
1063 1087 77
569 92 41
1156 561 82
1387 344 1
400 1496 11
732 343 91
1020 1456 77
1576 56 31
1333 441 79
1351 1005 61
1794 218 78
561 1598 74
1248 1414 5
677 1576 27
1605 1152 99
1832 1349 39
845 1049 72
409 8 82
734 1779 43
700 966 52
866 1948 1
667 613 67
580 592 96
1566 201 84
1108 221 61
1041 1835 24
1719 163 1
1321 321 81
940 1749 83
1699 13 85
1073 1197 11
390 1726 17
256 814 87
312 1226 97
1854 235 100
1840 708 63
182 1432 15
206 1044 35
309 285 75
65 1777 89
1146 1743 31
1746 1479 45
615 1015 47
673 1781 95
232 883 77
53 846 92
685 1119 29
1104 850 2
1165 1644 27
1054 1609 22
1511 572 90
903 331 66
175 386 53
426 1602 56
1159 1440 66
1640 1314 85
901 446 92
181 583 47
948 202 19
1976 162 74
1193 904 68
732 953 3
630 1230 97
1590 1954 26
1077 361 67
1247 553 19
1880 210 62
1631 662 92
1188 946 86
581 1460 27
1643 1579 38
1732 1939 28
1602 295 7
370 1712 61
1120 1710 28
1174 438 28
904 269 36
109 13 35
1177 279 70
1969 1532 11
888 196 35
1134 550 85
191 1038 33
157 829 79
1407 970 10
1397 1318 91
457 1185 5
1047 881 38
1682 625 97
1713 1276 88
1104 1857 27
531 1314 41
1710 172 18
952 613 31
1398 1011 7
1337 809 13
1264 617 12
1061 529 11
543 957 85
1969 620 52
764 548 65
1849 261 37
1696 1490 9
196 604 56
865 1841 15
649 937 62
395 611 71
824 1573 7
1697 860 10
457 867 58
276 1402 62
80 1238 76
1463 1158 8
171 9 49
1733 541 29
1270 952 57
1947 37 89
1360 1213 60
566 677 88
191 1106 82
1191 897 66
1169 713 80
1584 1713 52
33 1027 34
1236 639 5
1201 818 55
1256 851 41
1915 929 5
231 1716 3
1033 209 5
976 1198 97
1866 1493 47
397 128 20
1529 37 79
1136 1250 91
1115 1985 8
415 1469 51
1903 1149 55
987 1180 27
842 817 89
1879 683 22
1998 347 40
1766 54 65
173 343 90
345 449 48
358 234 71
1548 1759 20
646 1146 57
854 1881 62
1795 136 11
180 383 99
812 966 36
162 944 76
844 1207 54
987 243 16
332 38 39
1485 353 21
641 1718 74
1125 1865 7
1210 1797 2
1047 1782 99
617 1942 15
871 928 35
486 237 78
133 1107 85
510 255 75
1736 998 79
1781 14 75
1801 247 31
431 57 44
493 1926 26
661 87 73
646 39 72
1833 927 41
1419 181 1
1092 1307 87
1273 1376 51
1082 1910 73
1582 1056 3
631 1970 22
716 1041 40
1850 1828 81
1856 669 48
1018 567 67
1693 27 90
1871 1508 57
813 372 14
672 1386 2
229 1999 49
565 1310 78
860 81 28
1936 1283 47
91 746 45
431 348 7
239 1327 58
402 1647 61
1822 1239 90
662 1264 98
1683 812 58
1966 911 97
505 266 89
4 825 41
587 156 34
152 67 81
250 813 60
949 1789 31
1694 932 22
466 221 39
1908 1264 14
210 873 10
872 733 57
1685 410 2
1067 121 46
690 1116 66
134 729 85
309 1635 96
1254 862 86
1846 1898 27
531 1951 31
744 1225 61
1271 1395 4
1304 1253 56
566 1974 29
859 1462 60
687 765 56
521 559 4
998 360 10
650 904 60
981 1258 34
93 146 95
382 414 68
1922 256 95
589 1619 50
204 1177 75
1586 1227 42
1517 128 11
590 1287 19
1198 1408 96
1579 1679 58
1585 411 97
1717 557 89
939 254 14
343 1217 42
1885 510 19
1181 1134 38
1398 1836 45
321 1825 67
1913 1717 46
520 1732 96
1789 1910 36
1415 1504 70
1489 1839 9
1392 187 96
951 583 51
1442 1989 74
934 1418 74
1135 1387 25
97 1338 58
167 695 55
282 1347 95
534 55 12
1294 947 24
1940 937 41
1966 237 44
1969 1949 88
1025 1396 13
47 1694 91
1297 203 60
1343 1715 23
305 1588 89
415 1746 67
1359 336 17
1448 1650 31
274 835 21
1957 425 82
11 1483 47
175 1418 83
1907 785 39
461 1055 1
163 488 97
1408 1802 77
0 740 66
278 516 55
1191 617 15
1660 1762 20
1181 1601 76
1081 1851 67
1741 267 60
712 575 76
1428 1146 93
1342 103 57
1533 941 18
1644 122 10
1637 254 42
690 1145 13
1244 195 92
1455 1958 35
1457 104 39
524 914 36
1231 1119 68
1193 1020 73
1753 390 9
950 1384 86
1174 569 32
1801 892 45
625 1890 35
864 1744 74
1803 77 52
1421 1739 60
660 1414 80
423 1280 77
141 1610 54
1193 636 4
267 1824 62
1277 294 54
597 1187 81
615 1652 56
1878 1629 71
1578 1506 87
1549 1157 74
661 1782 64
974 1563 54
1415 756 41
1952 321 69
1012 1071 3
47 672 85
211 298 99
682 1804 32
1381 1592 74
342 1407 49
966 1489 33
1460 1833 71
1319 366 78
1171 1793 81
1323 1935 55
1300 720 9
36 791 98
101 1432 13
1426 482 13
40 671 75
35 1292 51
373 983 15
171 1120 25
709 310 68
1119 1029 10
1673 806 45
662 1603 20
40 1224 80
412 1869 36
1583 362 63
1295 103 4
720 1733 77
1506 1580 85
1851 1289 43
1454 186 2
1438 716 43
1515 1987 23
967 484 24
868 1832 4
1107 1317 100
1150 1359 46
29 1830 59
1914 1930 6
940 548 73
1047 1173 88
1962 385 33
747 866 46
308 1330 37
134 1983 7
1674 1649 81
601 1532 55
1087 797 60
1260 1720 83
163 1920 49
1508 1211 26
1446 535 11
1742 1458 47
1592 385 58
207 1478 92
508 1716 76
1417 1722 28
1908 1425 65
820 1766 16
164 1333 80
1115 284 88
1895 1984 14
832 550 89
1076 1561 42
1642 1040 21
1561 1670 84
721 1679 48
1203 218 34
1207 1401 34
658 1672 65
1554 742 7
307 1661 34
563 1390 44
1531 1362 8
353 364 30
1811 1579 71
890 1983 71
1164 1144 49
256 777 41
1611 277 3
166 1342 60
1065 46 98
895 1837 80
396 651 64
1762 1967 42
1442 1022 41
978 1499 30
1324 549 8
584 101 48
1535 15 21
134 1179 72
1252 66 32
861 787 69
222 571 26
215 852 40
46 1989 96
880 1236 79
210 706 32
1893 1867 59
406 1048 80
1338 847 3
881 499 28
716 852 93
1844 592 82
520 339 67
1713 1793 3
1386 1627 73
1739 1143 91
621 1235 87
918 618 24
482 1734 57
233 368 88
1771 247 62
1348 1132 25
1255 1874 42
660 701 14
296 839 67
933 761 66
1549 543 59
357 836 74
998 12 76
910 865 50
1841 82 71
892 632 100
1811 1900 7
1868 423 35
1104 63 41
328 363 98
1063 234 72
589 1717 13
1852 1240 92
1513 105 78
341 1184 84
1814 705 15
1954 637 51
139 920 29
1634 178 11
1208 137 50
1969 1049 97
1882 1874 78
281 889 66
662 1107 86
1501 638 73
181 1004 27
1064 96 72
847 550 15
1097 53 58
616 1161 2
1227 951 19
1307 1965 73
330 1709 85
835 1103 77
1198 1626 44
141 387 45
1840 743 79
776 467 68
441 276 2
1628 912 85
935 371 91
1133 1576 29
141 1838 60
343 409 79
963 513 28
694 1802 51
1780 1302 6
1532 159 97
1618 703 78
1830 577 14
1756 1686 30
1741 87 68
1811 1059 50
1610 1736 47
476 219 21
279 1199 71
1500 749 37
170 1685 8
280 790 20
1222 792 8
160 484 62
54 1371 75
1464 1258 6
1889 936 95
103 418 74
1521 690 8
958 171 96
663 1279 50
191 709 98
1428 1951 21
844 1767 59
92 770 32
24 1916 79
1018 1208 87
1676 972 27
283 477 53
598 1156 39
1003 1544 39
753 1854 57
97 1977 16
262 1733 29
1103 936 7
1188 795 71
1051 1013 22
1595 853 54
809 1750 99
306 1893 71
1412 570 52
234 1712 63
278 1398 46
1721 531 9
1350 1023 75
1657 1305 99
1337 639 58
1161 77 35
1875 1508 34
430 457 70
1724 1704 13
608 1291 56
696 131 96
1531 650 37
77 345 34
807 1953 46
54 168 25
431 1895 24
1834 1334 57
1824 560 85
646 1258 45
1408 603 57
1155 1773 27
1242 4 72
63 666 20
972 1740 60
1235 249 30
164 381 57
318 385 36
1494 1771 3
1458 358 29
213 1477 1
170 1199 87
1397 594 45
290 908 71
1302 282 27
64 111 91
1423 1660 34
677 1852 29
226 717 71
451 1565 7
1994 495 15
721 1761 51
1623 941 23
1483 1328 89
1083 861 12
1071 278 42
1861 184 85
906 665 13
685 1066 47
238 1927 56
145 819 83
1123 621 57
1705 1562 87
373 442 68
630 1284 17
1634 271 32
182 1165 52
451 1401 74
1 1363 91
160 1775 90
1538 1009 86
412 675 26
1794 1478 96
809 1800 57
1478 1629 11
132 1945 96
501 1231 59
1381 959 82
1550 110 49
130 893 32
904 1515 83
839 1423 67
14 423 20
75 877 5
879 1825 81
1853 1337 58
473 1202 39
1921 758 13
811 1532 57
1244 1952 7
1924 1894 91
1856 571 72
1793 366 69
1488 1498 86
1312 252 13
364 1806 1
1534 378 46
277 234 20
573 1882 95
1489 238 82
1935 149 22
525 1939 24
642 67 85
1887 1479 10
1767 1234 7
935 735 14
1874 449 22
1864 1488 71
433 640 66
832 693 72
1569 1800 7
1585 1222 30
189 1001 24
705 1215 50
77 208 33
1627 1631 75
1263 640 83
860 899 52
1039 1463 56
1796 481 78
1978 15 18
1564 1761 58
1241 1401 88
1638 1753 63
1028 1044 53
257 1939 44
770 1669 62
1890 16 99
1547 1775 43
1517 363 32
1141 1254 60
673 1713 44
1788 81 77
1302 782 82
1633 1266 58
160 1309 100
1291 827 93
416 630 46
1890 442 70
1519 408 45
966 521 98
1518 652 37
213 1175 36
1613 741 52
396 67 55
1037 155 42
257 1830 78
107 724 16
1411 1175 8
645 489 56
1129 648 9
323 1477 18
335 317 23
1509 425 35
1207 752 48
267 29 92
406 944 40
370 883 43
1211 66 44
1987 542 67
360 733 76
1349 77 68
1753 1020 91
1904 764 35
1075 530 82
1638 507 63
1690 1996 31
124 1810 70
299 1805 26
864 456 10
241 342 70
1731 299 79
0 823 86
282 288 41
454 280 26
643 533 89
1442 1348 89
599 1998 73
296 964 42
1592 601 48
1928 1697 44
340 296 74
1395 801 80
490 1246 1
1141 354 2
564 770 65
874 567 11
157 115 67
1011 1038 44
1265 695 59
247 1309 90
156 1715 61
1425 1809 92
1673 140 21
1206 1417 7
186 76 7
784 1157 57
1834 598 1
1288 187 6
1838 1953 4
83 1844 53
1108 1267 29
1579 655 18
449 1606 50
1980 1765 79
50 1854 44
1824 293 22
174 819 90
1770 1706 27
1388 1476 11
573 583 53
1182 87 11
648 1323 87
740 1275 18
41 1806 91
1750 998 34
201 1162 97
403 858 40
1198 969 12
454 662 16
1719 555 52
392 986 16
689 580 19
792 1516 53
163 1415 32
1653 1652 82
1222 889 49
619 1517 84
1678 181 4
590 1148 6
1048 1021 37
1826 998 47
1486 524 59
1430 130 48
957 1922 99
949 789 37
1684 672 16
1791 562 58
1086 396 88
138 569 47
1617 943 80
1031 217 39
1388 282 76
920 1469 89
944 736 6
450 1359 60
806 876 92
1106 1595 23
7 289 93
1104 1019 61
1264 483 92
1652 132 56
1886 291 41
292 1129 10
951 1890 41
1892 516 62
538 1483 28
69 80 64
1031 1319 40
1070 1930 86
987 1726 17
109 1001 56
502 574 74
373 942 75
1721 161 52
1236 1713 62
754 1386 68
395 916 12
1829 899 41
416 391 27
381 1080 4
1268 869 8
803 1889 75
1987 88 41
370 1130 47
932 774 74
1037 1997 36
1898 607 100
1720 1270 1
218 1336 33
1706 1315 78
1973 1411 51
1227 1137 94
193 1767 77
341 1568 81
784 208 48
243 195 3
571 119 17
1601 504 88
597 1582 10
1381 128 37
1393 401 6
226 765 91
52 296 89
1085 24 55
1810 20 72
447 334 27
1705 1692 60
1542 596 58
574 222 59
1115 1371 38
639 1737 18
1257 1958 54
535 1458 40
507 1658 51
46 1551 66
1242 371 61
557 733 11
1417 109 41
1175 808 30
1753 1352 92
1307 1674 15
846 1339 31
0 1996 67
524 286 27
1626 92 65
38 1377 91
713 121 28
866 979 32
1209 1441 77
1109 1324 92
82 1993 12
426 1280 91
543 220 26
943 317 99
1566 421 38
123 1992 62
1990 292 53
717 1937 58
1169 1327 93
1765 716 1
828 1728 86
1970 1506 96
1369 581 37
46 608 18
432 781 48
741 39 65
436 617 13
832 593 34
1886 1663 19
1153 508 62
1638 1557 70
261 398 27
1441 315 7
0 1319 13
220 676 24
685 183 74
1755 510 71
1374 1855 19
1627 499 80
1519 1375 10
1819 303 39
865 786 83
1847 701 31
1412 578 7
259 216 36
190 1306 31
1352 478 19
202 955 53
988 1578 3
1774 1508 35
72 102 9
1708 173 72
1856 246 62
743 1815 22
649 1143 94
903 867 73
970 1937 11
878 1540 56
1247 578 42
512 1679 19
1061 72 46
1954 423 82
146 771 63
554 1812 44
550 1193 17
1164 1 16
1350 1973 75
828 264 84
448 650 35
921 1256 61
657 1336 18
1128 49 12
220 972 51
1618 949 30
1536 614 66
222 115 8
1930 1488 71
843 1729 97
270 1500 52
247 1676 78
160 643 34
591 629 11
1114 238 13
1462 612 4
661 796 17
996 1523 8
189 1594 67
306 268 53
1521 1418 66
1746 1021 38
220 1286 42
1399 1242 40
1260 835 52
1942 1097 17
360 1342 79
594 262 98
425 880 43
925 486 72
1096 221 2
1636 1996 88
869 829 69
1060 1016 10
168 388 80
743 1799 58
1497 1444 52
147 515 61
1049 1456 70
612 1694 39
17 914 75
1778 1534 45
108 1085 61
926 1718 87
79 858 5
331 1230 42
867 1969 84
1760 1533 72
1544 1342 89
550 116 62
558 779 86
617 1510 3
546 228 13
1020 398 41
152 1553 97
1040 1357 40
1216 45 81
11 703 87
212 1393 20
1723 224 28
19 1978 39
1279 1795 85
624 1414 8
1426 1520 11
1590 481 17
1977 185 5
124 292 87
313 444 31
1261 1940 91
961 406 36
1710 1415 18
243 1425 100
674 1240 84
1247 1884 29
413 125 82
698 1975 71
4 1227 57
127 1388 11
1392 1532 74
1284 1235 97
598 487 1
570 374 41
1387 117 88
1240 493 52
1288 1900 19
184 355 42
126 159 89
1991 837 52
1309 1187 45
1995 1892 65
758 510 84
1603 1154 98
257 1343 23
1689 1992 99
310 1760 21
48 127 23
131 438 31
1342 1112 33
1494 1529 81
1380 660 39
507 663 16
1345 1771 88
1637 1110 43
889 1626 12
658 1518 16
1514 1838 57
154 905 92
1481 1052 39
1220 966 92
1719 748 84
1827 1552 52
377 233 85
1188 1802 57
1431 1646 86
440 1421 18
717 64 38
884 1492 4
1632 1834 17
1956 1993 83
958 1887 68
967 1444 45
1029 397 85
1763 1098 63
192 178 53
222 473 77
1464 1918 37
966 1740 84
1704 780 39
643 1397 37
1445 1145 80
1015 1653 40
1010 619 69
1037 1394 59
936 1261 85
1778 297 70
248 421 92
505 363 68
765 1322 9
986 1605 29
854 1250 81
169 893 48
1262 1379 31
460 1679 89
1634 1342 42
1092 516 99
1810 916 75
412 1106 51
401 981 56
1074 137 97
185 1736 1
961 1793 40
61 466 94
922 432 73
77 754 62
1990 202 90
1498 1661 48
1810 984 26
11 749 9
727 82 43
622 824 40
1290 1331 98
1767 410 10
621 1783 94
1064 989 55
989 942 32
662 1406 11
832 1369 84
961 1583 100
814 50 42
974 718 21
1983 587 89
1655 771 29
1667 784 53
1552 97 19
1765 1310 45
321 897 23
1865 1938 98
286 1816 26
339 869 78
1652 788 55
443 1141 17
1200 52 45
1965 1755 90
1003 914 60
488 621 4
1928 940 63
699 1897 1
1276 1825 56
89 1225 62
78 113 34
1766 796 46
143 1249 83
1523 45 86
752 1561 61
1668 1740 92
66 583 39
391 166 3
216 1756 71
905 80 89
736 852 10
348 943 10
1975 438 3
211 646 34
567 921 91
1950 970 59
1192 1362 2
585 1783 98
720 1182 67
1533 1986 57
214 1879 35
233 240 41
704 855 80
1932 276 98
1952 1258 87
1939 467 73
421 459 96
1853 1653 67
1923 1128 81
1406 1652 88
1076 826 52
654 951 84
1919 1318 34
1006 440 64
1015 1841 4
938 1965 64
618 784 62
1176 1984 13
828 708 47
1110 262 32
841 1282 51
1003 492 85
1328 319 96
767 1662 75
54 190 63
1716 276 58
2 851 100
1093 791 5
1652 978 29
1909 1112 12
1147 705 3
334 1198 25
502 1997 89
1577 1695 78
723 1645 26
1305 1222 24
231 112 47
1671 950 78
1410 1829 3
568 1049 47
1318 523 60
619 445 84
99 622 48
1405 1624 2
411 1964 14
497 193 18
1822 1435 14
1751 1715 72
1646 1845 80
1367 1522 50
1801 647 24
1926 727 21
419 50 38
42 317 59
1650 1571 84
1052 982 98
1149 140 68
1151 1876 72
1034 1189 49
1592 126 99
1976 36 6
1031 1679 19
66 1143 73
392 1098 78
1243 65 61
907 743 52
1665 1301 38
1105 1326 63
1235 1055 20
1703 699 64
340 1516 92
1077 375 95
1221 1934 62
1854 419 78
220 68 5
505 406 62
1779 1435 41
1474 1978 54
1758 1395 81
1193 694 32
1703 646 65
566 32 30
636 342 86
643 412 47
309 1769 46
987 532 25
1770 436 15
547 196 13
1634 488 45
1819 585 86
899 537 42
617 1251 22
1883 498 37
365 951 33
178 292 39
1980 1055 66
1944 1883 22
990 1818 85
533 309 68
289 675 71
423 1661 35
288 1343 24
1668 1727 33
1430 1927 40
1932 1890 13
1754 578 71
1369 1630 52
1069 1349 78
93 360 44
1491 845 70
912 636 18
862 1295 81
1299 1001 9
1877 1906 89
1366 1806 36
453 741 42
757 1004 83
466 481 33
1014 511 1
1948 875 87
1670 884 40
605 1101 38
1542 494 38
1758 319 3
1718 1484 32
1521 336 22
810 1569 43
1 1920 43
1711 677 96
1214 1126 78
983 1341 73
389 435 30
701 1349 73
1229 911 60
736 1416 37
806 231 78
1272 1829 3
266 86 14
1478 1494 84
35 513 12
85 718 53
1984 1575 98
1824 100 83
1410 11 31
831 1176 76
558 1940 92
1395 940 6
1130 1182 44
1085 712 32
892 783 100
1123 286 60
1411 1527 61
997 284 8
1346 1676 73
912 560 49
420 1581 80
694 1789 26
494 374 52
1717 602 72
1330 1225 60
1467 1577 3
983 1177 33
738 824 81
697 1224 24
1906 275 36
1147 823 13
1650 1765 38
578 1235 31
628 1281 65
394 1835 60
1743 664 46
313 454 35
1223 1657 48
1765 707 10
74 1494 11
832 117 69
214 1328 78
1822 1826 86
1695 1836 66
124 1634 91
298 280 46
1925 1851 83
253 1375 5
323 1700 55
154 1724 94
1701 1202 6
1372 1546 77
728 411 81
421 274 47
1393 1284 96
1680 300 81
1579 839 47
1176 740 15
38 30 49
83 867 63
1977 47 11
579 1716 62
1094 802 60
1127 1025 23
469 1653 29
781 1652 71
22 1037 83
81 1041 66
409 1039 24
991 1414 91
877 1997 94
1625 126 73
4 9 24
917 1597 79
1586 504 43
1303 249 5
312 1199 34
1001 520 44
857 624 16
1200 269 33
600 143 64
162 1392 71
705 347 70
1590 393 15
1924 1843 64
513 1366 44
213 550 63
727 689 72
873 1413 32
1923 307 47
86 1904 31
84 58 51
81 1379 40
634 1155 47
1177 1580 63
1115 552 100
347 1483 65
1342 552 36
202 920 91
279 1053 39
32 1849 29
953 1888 4
1301 275 18
1115 760 23
1579 1187 71
88 363 94
1749 1155 76
213 848 21
1067 303 61
948 1285 22
499 1259 88
1160 1652 2
1871 1443 29
552 307 80
1748 1827 96
843 473 73
1477 738 90
1012 1253 4
1607 473 3
726 1095 8
1816 399 77
456 1088 24
1458 1165 70
307 1928 74
1501 1186 56
868 1789 90
1441 50 27
169 422 21
1473 560 70
452 762 25
307 1704 35
1709 344 17
650 352 52
609 996 26
568 1519 49
1818 1489 80
992 1376 36
1898 1798 40
195 541 8
1816 861 42
959 1918 88
1704 1866 16
640 1111 51
1072 401 41
35 412 2
152 1347 20
329 1622 49
1094 133 15
583 1268 68
1340 716 79
1411 1385 69
632 1897 88
1027 1809 88
1218 1288 38
872 688 27
1020 1386 72
1640 1926 26
190 845 62
330 800 64
1263 583 74
82 64 5
1370 1526 14
1531 1961 91
1551 845 97
835 127 51
515 397 57
692 285 21
323 35 96
1887 587 68
503 282 77
1080 1827 16
185 1835 56
849 490 56
1078 315 34
236 501 75
238 304 95
1917 96 19
857 1021 73
1887 1731 83
1899 134 13
796 1011 75
565 293 2
1296 1882 76
1429 54 49
1608 142 91
1984 1380 6
1784 1369 81
1059 1856 61
841 1554 68
489 1999 34
941 1975 65
146 1019 85
733 621 77
1002 1024 32
162 762 90
1918 343 17
859 1787 68
245 1890 91
1095 1233 33
1957 597 37
689 332 64
852 64 54
418 1030 28
1168 1421 79
782 668 11
1296 1985 10
1201 1043 62
293 1139 35
885 1817 79
1996 1786 2
1668 894 65
1504 29 52
1016 1351 5
1523 1272 74
1330 1736 58
920 317 88
101 1447 9
1940 960 32
79 1224 50
1109 975 45
295 1870 1
1398 749 91
1663 1725 49
1991 1463 72
195 1161 61
431 125 72
1315 665 73
89 849 2
1173 37 40
711 337 66
1831 466 68
1835 206 45
239 357 78
1682 1495 97
189 682 38
983 1934 22
1798 1732 30
1940 654 99
768 326 1
1683 791 8
1041 226 58
1925 1389 2
688 1236 20
1245 250 50
711 963 66
508 1177 40
1630 1342 25
796 1669 99
1468 1274 98
1520 953 17
428 276 23
1786 178 3
479 1900 13
1954 527 99
1339 319 95
40 355 50
491 1673 87
1743 1598 28
985 1528 66
49 1663 88
1248 45 89
954 811 4
1374 1040 65
600 1444 43
1302 1565 76
751 1594 79
1483 1089 53
1350 1778 97
1126 1269 57
635 301 85
1063 1946 66
962 1209 18
284 1972 69
816 163 26
1710 496 87
172 1976 95
1877 322 70
892 1043 5
255 1176 79
205 394 3
1001 434 49
625 1004 40
474 1402 71
1982 1525 14
1758 1194 6
1880 35 63
1803 1880 21
1249 1450 75
1185 778 70
1527 608 33
1103 1524 54
1859 1036 98
841 1344 92
1051 909 17
489 56 28
1240 581 3
1233 64 44
1079 1571 10
648 152 86
921 52 44
1914 74 76
723 1259 25
1232 826 20
544 900 42
1811 1134 81
504 1511 40
43 398 10
1932 1522 27
879 1778 46
1040 211 40
1411 1665 94
423 711 18
1865 460 80
1715 564 13
21 1044 72
1116 1973 67
1870 1955 62
836 1011 2
1549 467 38
1438 296 96
528 1607 92
371 925 23
1217 1912 44
1995 1267 66
1930 1352 24
389 754 68
1348 1462 21
1911 605 90
1021 1275 88
1862 416 28
385 873 88
205 79 74
1966 961 84
311 548 87
713 627 87
119 1749 11
1618 346 24
1163 773 37
178 1659 7
375 918 17
1535 1134 89
787 181 58
692 1190 37
1318 888 10
1096 1603 61
1874 781 88
1050 1744 91
801 1148 70
1453 402 81
931 475 69
1963 477 39
1483 26 64
1909 1868 71
1311 67 35
972 1312 49
148 1297 14
1841 130 29
196 839 33
1435 1877 57
769 231 78
694 570 70
792 908 86
353 803 48
13 1121 1
1742 52 64
131 915 10
1692 1521 44
1877 1734 89
1844 756 6
1427 1641 66
1007 834 4
505 238 94
931 1234 24
1569 1588 42
192 211 44
214 41 11
1186 1428 93
1753 835 17
1925 154 63
552 966 47
934 1909 50
288 1336 63
563 1441 94
1684 363 35
1580 758 49
247 1292 11
971 1961 61
1387 499 7
617 810 40
1748 1848 53
1802 819 26
290 1967 37
1848 1944 92
1288 692 21
469 1823 90
1750 1604 11
455 129 85
259 1557 6
6 1072 33
149 70 13
1206 377 13
989 1008 17
1695 1295 93
1519 103 66
1270 426 42
838 1757 74
1633 68 31
1443 247 31
1986 1579 65
166 1362 76
1152 1788 78
1262 1841 73
1909 87 17
1991 358 21
1039 1725 65
245 967 94
336 1361 24
598 1606 100
314 237 39
1147 1139 97
622 813 56
1714 608 60
1165 1722 46
534 946 43
302 1378 47
1411 1186 71
1192 347 14
1604 1205 49
451 771 46
932 1286 12
1827 539 36
1330 942 97
452 548 28
404 1236 23
1549 734 95
1525 1469 45
1748 1137 47
703 1372 46
788 1429 26
521 1806 44
309 1971 55
1683 1382 81
970 1620 89
238 1064 54
838 1539 86
789 1313 70
1244 1323 47
874 1771 52
1534 1656 13
1577 972 67
1110 1882 37
993 862 4
44 1093 78
345 1548 41
1647 903 76
729 1867 94
596 691 63
1685 1667 90
22 210 91
1170 801 90
176 1494 11
1281 1041 92
1247 1711 64
1642 1101 19
553 802 15
1478 163 17
1590 572 94
1414 172 59
361 1573 44
743 316 35
38 1537 14
1140 889 54
1623 1752 44
1404 556 20
1772 1053 23
133 391 92
1109 327 59
1284 1620 95
1158 744 95
144 818 61
1873 1960 4
940 107 30
1771 540 40
376 192 71
1087 1712 9
1397 1352 93
830 149 68
1911 1303 68
1432 1384 96
362 4 41
1932 1616 94
1740 1618 92
585 1205 61
167 963 97
1654 1384 37
1864 1324 27
1090 655 45
989 407 97
1541 484 78
414 1344 15
545 465 64
699 747 52
449 1813 38
1488 212 47
259 263 80
383 1999 29
1796 35 42
1550 25 48
351 1390 13
18 524 64
1625 160 88
1841 393 77
55 268 85
987 557 71
467 1693 59
1293 293 75
67 248 86
546 639 39
1685 1362 30
828 1873 20
1892 1916 6
429 688 95
485 1729 34
1376 261 13
730 78 87
1873 1976 28
1300 18 95
40 1865 59
1611 1926 24
1222 526 73
1574 1170 10
1387 1653 66
345 465 96
981 1810 10
1762 1773 65
441 1388 25
1126 1596 78
694 1723 40
926 1427 31
950 1212 45
479 1332 70
1259 1924 28
1776 527 3
394 1483 69
1498 497 20
1 63 64
1133 411 68
588 696 92
1141 426 11
1885 734 4
223 1640 35
1605 1077 27
964 732 45
1580 1635 22
1822 370 36
119 933 82
1391 796 78
250 539 44
901 1337 14
85 831 33
1423 451 6
1613 884 95
1830 1666 51
1446 1527 16
59 1185 51
1523 1824 61
1300 724 25
1084 652 63
411 98 28
1151 1340 9
340 520 21
1305 298 53
1456 277 53
105 873 23
985 384 49
919 1221 76
694 866 57
811 1022 99
674 353 44
1728 1159 26
1120 179 47
561 1217 3
681 548 17
316 592 79
1606 259 32
1105 1225 56
1458 1358 68
111 480 63
1989 91 85
1729 1305 22
1189 344 67
253 1707 80
1883 1620 24
14 83 65
688 81 49
1853 609 24
181 1357 34
1280 1631 56
1157 488 41
1747 160 13
144 1701 13
1028 686 73
1829 334 50
737 1280 70
960 860 79
1882 1191 50
1983 513 3
1285 322 26
328 1420 12
1845 1765 46
512 828 74
1653 1965 49
1904 1901 3
794 1267 77
1599 882 42
974 685 6
1524 1470 21
1513 222 31
1469 1554 58
308 1681 35
246 727 48
1119 1422 25
959 396 64
443 536 65
1946 1298 7
1428 696 49
1169 1562 99
1708 145 64
1698 273 100
185 1419 27
640 1763 82
619 69 24
1262 1618 12
1249 1117 94
106 1826 47
1581 1114 5
123 1463 91
1673 1450 61
733 140 51
926 910 40
156 1915 96
1787 944 71
1906 406 91
1560 1413 100
481 1814 54
501 865 89
366 1965 1
183 984 15
379 360 74
1311 1118 86
28 360 61
15 1264 81
