1000 5000
763 850 52
903 507 78
885 674 69
665 568 93
655 733 92
808 707 16
431 387 95
144 224 13
636 704 2
6 167 69
159 328 27
350 312 38
850 594 97
650 673 53
896 933 68
737 500 54
801 682 22
726 681 57
812 631 78
492 34 36
421 418 41
877 617 12
989 523 23
229 473 87
559 629 84
514 813 28
3 397 81
735 894 52
848 992 34
191 152 65
675 816 22
853 970 7
708 583 94
56 496 80
779 952 38
251 159 33
188 435 60
341 157 42
741 964 44
211 193 8
636 635 96
878 872 16
87 258 38
828 553 49
500 833 5
93 216 67
85 413 97
623 888 12
660 516 2
565 547 66
428 1 17
135 174 34
754 938 6
99 212 15
288 322 66
381 473 84
776 665 18
976 745 33
845 709 85
919 780 15
13 264 54
160 489 78
289 151 99
543 836 57
840 786 50
892 929 18
755 806 84
120 369 73
386 289 60
463 58 37
649 930 88
404 12 39
884 675 36
375 352 56
854 604 44
258 381 43
261 112 22
589 831 16
436 480 9
421 214 45
207 240 47
263 102 100
906 728 71
398 430 54
42 408 59
768 966 50
646 510 46
9 102 28
770 666 22
320 98 34
899 649 27
367 2 65
376 384 18
654 625 96
606 531 95
232 51 63
9 192 91
996 977 21
356 190 42
277 313 2
588 861 9
526 504 81
209 363 92
54 370 38
63 94 81
825 646 37
890 885 74
781 669 61
918 580 39
917 609 73
831 658 65
112 139 47
798 928 48
562 618 3
445 226 57
293 376 47
502 634 96
934 806 30
820 900 11
85 165 95
920 734 51
500 865 74
245 79 30
731 818 4
899 810 27
37 23 53
488 149 60
625 677 45
430 356 96
957 839 11
322 485 61
87 325 79
939 759 10
810 930 45
706 538 61
165 443 34
999 942 90
867 887 82
804 515 68
424 496 85
935 558 6
309 155 19
876 500 59
489 109 98
938 945 75
771 741 63
409 41 29
843 627 7
204 375 93
779 843 13
155 218 12
666 798 97
56 12 84
152 228 77
343 201 14
14 99 95
148 104 50
285 18 75
897 867 43
868 823 56
38 47 96
384 299 60
911 985 35
597 594 74
358 310 15
627 740 45
279 336 51
668 596 67
509 838 39
806 944 4
664 579 80
672 614 38
38 339 88
523 808 1
28 140 97
330 453 26
868 661 68
888 945 98
803 598 60
834 792 69
705 614 70
744 555 80
161 183 88
298 21 98
728 777 9
641 615 76
399 326 88
86 103 84
742 626 34
418 289 62
305 424 26
655 848 82
422 480 91
271 308 93
153 103 6
249 179 40
645 820 15
367 397 36
315 184 18
145 173 82
736 819 50
248 259 100
299 482 78
780 869 5
240 99 42
280 113 3
652 957 7
352 253 1
982 951 60
232 251 97
481 385 95
653 531 17
509 938 15
936 808 2
558 642 36
547 781 29
368 395 23
325 259 2
851 799 70
772 864 73
284 342 1
304 100 3
635 792 47
36 397 12
871 501 16
925 862 13
796 749 84
432 351 86
463 239 73
431 140 25
425 236 8
179 327 1
579 595 8
320 432 12
523 612 17
350 100 80
69 422 98
830 581 37
938 562 42
798 866 40
689 636 47
592 872 9
944 811 9
556 793 10
510 767 47
516 585 13
828 972 18
519 925 77
123 66 88
974 743 45
536 719 90
660 837 24
707 766 97
715 698 58
762 880 72
308 62 17
347 218 63
278 215 81
33 180 94
527 708 25
655 954 71
845 743 37
377 270 15
1 112 18
764 899 57
988 698 99
5 322 49
812 738 63
527 964 78
359 100 92
740 860 76
688 504 13
179 415 66
943 654 44
404 296 8
685 860 97
333 247 9
193 478 8
903 923 77
43 434 100
964 628 6
769 616 97
786 765 4
996 805 83
445 249 99
636 662 44
845 526 20
106 261 64
979 688 20
911 881 11
68 437 17
317 19 1
155 331 10
5 499 77
934 777 99
218 458 37
882 791 74
800 643 24
242 49 2
98 256 34
199 324 86
820 812 91
506 674 62
873 995 95
787 641 29
433 415 67
308 320 37
651 631 95
260 339 51
396 403 86
783 637 7
158 100 84
916 593 27
798 783 98
150 155 64
877 963 43
641 857 35
994 569 93
531 633 29
634 733 38
56 111 47
98 56 51
376 345 62
404 345 4
848 628 4
326 394 97
56 46 45
380 78 58
618 572 57
813 658 91
666 714 84
815 598 68
536 516 53
326 362 26
156 452 25
101 335 19
148 367 46
