2000 10000
1910 1073 36
1973 1508 6
1567 1737 40
979 181 8
942 587 93
898 629 12
877 803 69
1926 1446 48
450 634 75
308 622 76
1364 1353 29
630 955 64
131 613 82
1341 1654 68
899 883 32
196 409 54
697 170 50
1155 1667 51
316 454 27
1577 1856 58
509 600 29
353 379 30
1623 1688 34
1845 1501 84
1639 1406 46
1670 1356 30
1204 1122 62
1769 1607 85
1799 1873 18
1002 1575 75
428 992 71
461 125 49
775 968 33
1351 1192 70
351 578 14
1825 1998 89
262 827 48
1389 1911 87
1159 1390 7
1582 1838 78
1510 1774 60
1588 1865 74
499 587 79
573 934 23
206 225 9
789 654 33
252 423 54
30 36 58
1000 1571 40
208 876 63
1402 1584 97
682 990 71
1683 1273 72
1590 1778 22
1150 1285 32
72 634 22
209 467 83
87 69 77
1169 1309 79
579 368 40
249 694 49
860 76 17
427 422 1
1425 1437 29
1012 1898 98
118 135 99
1732 1806 68
1004 1137 15
1443 1941 60
988 171 22
765 284 61
1460 1145 52
1271 1948 38
288 799 13
1871 1815 65
1369 1644 67
335 944 21
1953 1801 35
1721 1973 16
765 937 11
300 574 73
1121 1040 8
501 588 59
1047 1958 21
1894 1109 92
1688 1131 61
1051 1692 22
320 458 1
255 939 17
174 520 75
571 210 30
1123 1975 39
1611 1459 6
1611 1686 66
303 393 77
1558 1214 27
1655 1593 98
1307 1333 21
601 163 11
431 821 18
980 528 75
656 704 97
636 445 87
1891 1164 94
1428 1680 36
1515 1815 7
1811 1689 1
315 291 58
1434 1714 4
200 699 87
202 767 54
1417 1212 88
88 679 56
1321 1908 41
723 776 98
1769 1750 67
1882 1350 100
1040 1860 14
871 892 29
69 483 46
1104 1992 30
640 474 99
1419 1651 21
1862 1482 82
815 495 4
1548 1391 16
1007 1903 73
505 988 74
935 801 70
550 355 5
543 903 3
1470 1123 41
45 185 24
576 391 96
133 884 46
394 837 6
66 749 55
189 652 24
1195 1670 84
1605 1156 78
1777 1184 68
936 569 54
805 847 52
1180 1712 20
1932 1625 65
1858 1016 22
1244 1006 51
679 538 64
1206 1233 59
1688 1577 46
1996 1684 50
307 506 26
937 224 42
1130 1797 69
1934 1930 45
1248 1977 71
1697 1446 29
1763 1179 37
389 304 29
690 759 23
958 38 100
1559 1965 32
1979 1287 94
508 749 55
1837 1398 92
1991 1227 61
1892 1734 96
999 547 88
342 647 76
710 781 87
777 831 65
1678 1114 48
774 866 34
862 988 80
838 171 60
1069 1585 51
1454 1583 89
835 649 31
1100 1768 3
1156 1971 19
1785 1920 20
646 467 21
30 641 5
647 543 82
1657 1971 16
1514 1300 50
1847 1462 20
480 413 98
1713 1147 89
1537 1484 28
257 94 99
1699 1343 71
1731 1326 89
542 932 66
230 707 91
1776 1516 15
347 791 10
1916 1395 97
58 438 81
907 142 68
601 965 3
1541 1667 25
1478 1237 97
486 732 53
18 225 11
1291 1275 24
422 779 3
684 759 76
678 811 11
162 510 89
1618 1207 10
583 168 24
138 323 67
290 690 26
1103 1563 95
618 95 91
1223 1740 9
1552 1736 57
319 142 41
1943 1525 44
1200 1292 67
1045 1922 78
156 73 63
241 43 93
79 692 64
1476 1127 77
1624 1101 67
138 695 46
231 277 55
1624 1144 35
1262 1129 96
773 508 3
906 839 53
155 229 82
689 656 83
412 706 76
196 788 46
799 455 15
1396 1096 25
594 937 28
253 522 60
1295 1815 6
1063 1091 35
225 402 92
1747 1029 46
407 815 82
245 396 6
716 532 33
1800 1437 78
651 614 59
1178 1349 67
62 397 2
907 560 33
861 93 5
30 542 44
1252 1905 67
1063 1305 47
1896 1760 11
1325 1179 8
1946 1074 72
713 490 34
154 889 50
629 390 57
652 10 27
718 175 77
1550 1595 87
1762 1121 2
711 652 24
1712 1114 1
84 785 87
1373 1392 28
190 794 28
325 993 16
773 277 70
1973 1715 29
1977 1762 92
1610 1400 2
1181 1747 45
1901 1628 76
333 558 85
966 293 28
930 185 29
251 977 14
130 540 30
399 610 6
306 930 3
1197 1933 27
1974 1823 33
1780 1998 88
717 706 12
33 229 61
943 156 92
1642 1691 96
1840 1999 46
847 741 30
1580 1152 19
1217 1631 96
954 125 41
197 162 65
1236 1871 38
1767 1027 22
339 825 46
263 476 79
127 43 59
735 847 91
787 306 23
1305 1220 18
1568 1387 79
258 638 55
909 350 87
655 250 65
1959 1117 91
1801 1470 37
209 916 17
177 140 22
326 272 89
1972 1622 35
1689 1082 55
1423 1001 88
1315 1099 72
371 452 69
1181 1119 49
490 719 1
473 996 26
1039 1038 79
628 482 43
1218 1694 52
775 402 50
361 796 58
265 224 55
1840 1979 10
1838 1578 66
1777 1276 62
139 552 40
964 772 88
838 412 74
1632 1179 81
26 377 59
1471 1873 82
1673 1598 21
486 18 9
823 570 88
514 161 28
1869 1911 38
131 517 5
1980 1736 45
356 880 12
549 164 3
208 436 32
1831 1619 89
902 766 5
1936 1869 39
1318 1301 43
98 704 33
1658 1754 69
727 232 65
1165 1023 6
1189 1335 57
126 962 95
1219 1572 89
1638 1728 10
1489 1941 95
53 68 76
1988 1215 53
184 759 68
175 234 82
278 919 29
1778 1991 40
1733 1130 55
1558 1683 91
249 978 10
862 347 96
638 328 33
1959 1824 79
1736 1794 40
1592 1426 12
1545 1495 33
1002 1478 21
1251 1935 98
1809 1530 50
1673 1797 37
1697 1133 15
18 134 27
850 994 82
206 402 61
876 235 49
358 703 21
203 151 63
415 811 58
1435 1670 64
791 600 31
1860 1785 24
1870 1399 23
126 389 63
1134 1784 91
958 510 24
1052 1949 93
1151 1670 65
1196 1964 95
969 821 75
943 276 30
1030 1031 48
1112 1548 79
1807 1339 19
1186 1488 93
682 553 57
1628 1014 48
407 433 36
996 291 10
1574 1159 66
1831 1968 89
1090 1515 69
135 88 79
1488 1371 82
1419 1145 85
960 681 49
322 544 88
786 585 50
1951 1815 70
426 624 19
1190 1121 74
477 928 15
1149 1986 55
1561 1257 67
1476 1009 92
904 503 24
1589 1102 14
205 672 79
715 686 63
1436 1836 28
854 396 97
134 13 55
974 399 69
1130 1950 25
1963 1641 60
5 582 99
971 916 81
1875 1724 24
1883 1164 92
1994 1385 63
164 545 100
701 339 95
735 195 33
487 6 45
713 206 66
412 66 53
1447 1542 67
91 794 49
547 169 88
429 993 84
1541 1050 68
271 60 31
929 257 34
1987 1836 98
487 237 39
867 179 23
437 652 58
902 876 18
1735 1575 46
1168 1180 67
1944 1817 54
806 293 99
934 726 92
1079 1272 75
617 614 5
1572 1152 34
1707 1161 2
1759 1499 91
953 345 98
319 297 36
512 893 25
1642 1597 44
968 826 70
1386 1585 37
620 138 89
840 396 66
1392 1846 65
1131 1837 9
9 413 90
1618 1262 61
1568 1837 16
1069 1939 41
134 126 22
1935 1162 87
1033 1692 91
182 707 30
901 691 8
1281 1071 84
1356 1443 68
889 107 64
926 915 82
848 251 32
1153 1727 13
1428 1649 99
1985 1779 3
1036 1245 44
1792 1703 61
369 884 9
1407 1219 96
1278 1282 52
483 530 23
1393 1170 4
1880 1792 82
767 291 68
1729 1214 60
11 585 71
541 34 13
423 932 10
1235 1681 36
1344 1697 50
431 775 34
1918 1540 30
689 923 28
1729 1144 56
509 942 81
340 227 84
1021 1946 33
918 605 55
920 300 14
772 246 85
663 499 62
1360 1213 19
1818 1873 54
252 837 69
1974 1327 85
1607 1503 96
1593 1514 59
1110 1581 45
932 298 38
1347 1338 95
856 535 59
1306 1356 33
1817 1060 93
1750 1748 1
1750 1926 24
1064 1251 70
1790 1236 19
384 740 34
651 486 30
1385 1886 16
1954 1647 44
929 473 46
977 396 10
1350 1613 72
1752 1388 21
1825 1976 11
72 263 52
518 14 62
750 578 23
322 48 56
1608 1103 12
347 808 62
598 127 1
1931 1441 66
1770 1881 4
381 385 79
1712 1825 45
766 23 1
1534 1668 3
1852 1743 74
676 168 83
418 115 18
1733 1558 66
1218 1025 95
276 601 23
17 193 6
23 767 98
1141 1694 79
271 748 70
1074 1442 29
1877 1683 11
1688 1851 62
718 526 5
1582 1147 44
1064 1083 94
1650 1457 69
1938 1175 3
262 562 30
79 612 39
1244 1396 16
1275 1956 65
1242 1423 1
1188 1109 87
799 116 92
610 804 37
1027 1919 33
1822 1876 97
1266 1303 5
1262 1070 70
1841 1890 79
1287 1632 84
1711 1307 57
1145 1744 21
1269 1518 26
175 456 66
1302 1344 93
1867 1177 46
1527 1289 60
318 73 25
263 915 26
1693 1167 98
152 610 13
324 643 1
1196 1611 92
15 481 38
1152 1919 58
1771 1620 99
563 95 32
1753 1277 17
416 143 46
1499 1083 59
1783 1172 46
13 953 97
1471 1088 91
1148 1637 38
1095 1843 3
1274 1661 89
1160 1121 77
1855 1937 23
716 960 3
1625 1430 15
322 56 41
365 335 25
71 483 35
859 355 23
461 76 38
933 644 62
1207 1417 95
687 699 73
1314 1795 18
1176 1479 68
630 699 80
80 109 22
1531 1268 61
1896 1142 92
1364 1381 99
1572 1278 67
734 374 84
1059 1592 5
1641 1655 91
1365 1781 75
1821 1534 82
524 44 24
1574 1367 9
659 472 44
1305 1379 22
1217 1791 37
1364 1380 70
1511 1759 78
1137 1916 50
397 169 50
243 91 34
472 376 97
1582 1560 95
1007 1528 55
1531 1756 30
1489 1865 98
1409 1892 3
1944 1370 91
277 861 71
1896 1960 37
498 504 97
232 71 12
233 133 76
1583 1509 67
298 137 10
455 243 3
1576 1386 82
1518 1637 77
361 479 91
1336 1727 83
1121 1693 96
287 272 28
793 433 61
809 274 49
223 406 31
535 359 70
1384 1411 1
1781 1933 44
834 96 38
1388 1230 84
932 599 29
1466 1861 66
1715 1604 14
1503 1279 75
1841 1157 21
1388 1355 61
1350 1131 2
1155 1722 56
1137 1487 48
724 887 9
837 525 48
979 622 48
1534 1419 26
1404 1377 11
123 642 68
1994 1166 58
1956 1692 36
1905 1889 2
554 244 48
1313 1984 48
275 560 17
1859 1978 73
573 402 37
1691 1447 8
1295 1162 75
542 90 81
701 341 92
891 777 34
307 713 97
92 75 42
1534 1822 29
899 32 16
1880 1694 18
1951 1077 86
411 869 17
118 37 28
26 329 55
578 160 28
1477 1466 36
183 351 97
755 402 40
1712 1837 18
1935 1046 46
1126 1751 14
845 548 87
1955 1477 82
1139 1850 29
1433 1398 28
250 333 10
853 15 72
437 270 60
752 220 90
839 870 64
1105 1053 32
1886 1227 9
1574 1306 7
540 464 48
1842 1527 31
650 481 51
541 512 93
1948 1531 47
1506 1933 19
1354 1416 4
321 31 32
1114 1505 53
1083 1569 49
625 377 58
1196 1135 48
1257 1056 96
224 545 93
1345 1325 25
1416 1465 45
498 11 86
291 744 81
462 828 58
168 44 90
1881 1104 2
1528 1101 80
970 463 61
94 259 32
240 10 51
672 361 12
1190 1461 19
805 685 31
529 32 2
94 893 83
1782 1489 35
959 130 56
1727 1122 87
140 16 32
1508 1873 64
1710 1364 83
964 210 40
1342 1380 74
1227 1759 100
1630 1410 81
1875 1424 15
1941 1289 3
685 611 46
777 902 74
1662 1820 7
1148 1543 65
917 205 32
1736 1247 40
329 511 91
1309 1671 79
1780 1463 41
304 614 32
1852 1770 12
1499 1250 60
1023 1968 91
1442 1348 39
492 420 62
417 480 66
854 889 44
736 90 10
1802 1366 91
769 297 96
101 251 48
1966 1855 100
776 113 77
1589 1718 31
1318 1110 88
1781 1020 59
898 654 15
336 887 63
1972 1338 56
697 682 97
962 108 67
389 390 59
864 745 9
444 345 75
1810 1909 45
1774 1602 19
1903 1482 74
423 937 84
1789 1665 6
405 875 100
777 166 90
903 100 26
1662 1743 16
85 508 67
978 597 83
1028 1586 57
1886 1538 100
297 939 23
44 993 12
1546 1467 92
121 257 34
1154 1297 43
122 538 59
1956 1111 6
1112 1525 69
260 744 61
686 247 3
1851 1744 53
447 78 48
1250 1327 60
1770 1818 37
731 78 68
944 509 94
516 671 89
1938 1403 18
1413 1600 42
1085 1282 77
87 976 12
1143 1867 91
1824 1033 91
377 268 45
1019 1244 98
1810 1588 12
1919 1934 43
1661 1894 71
985 756 88
1770 1045 61
1448 1343 42
1826 1871 27
31 569 3
1038 1115 78
145 463 17
908 850 56
1268 1886 98
834 728 26
1614 1223 74
1344 1586 12
602 108 22
1074 1520 70
284 186 83
732 601 4
1736 1680 3
587 531 87
1822 1996 75
1354 1242 18
1377 1618 31
1202 1381 21
58 246 33
1160 1014 65
377 926 85
386 248 77
1708 1139 45
1194 1017 78
198 902 30
1881 1383 23
1977 1221 73
988 773 85
1131 1597 55
451 820 64
900 790 61
1596 1900 83
366 508 88
1100 1402 80
100 803 49
1725 1529 45
1723 1568 65
1368 1611 88
803 684 2
1573 1263 75
1317 1641 4
358 738 80
1166 1132 60
1159 1519 1
1587 1059 4
72 225 96
579 703 76
584 350 36
1440 1817 50
1515 1315 2
1373 1453 51
949 36 53
1272 1251 27
717 74 17
121 83 76
1362 1404 91
1033 1310 55
217 617 3
804 138 97
1660 1842 100
823 620 94
219 610 23
1809 1132 1
1903 1783 92
1461 1478 41
1049 1536 87
1862 1325 14
111 782 91
1506 1040 33
511 13 10
1608 1775 15
1930 1986 63
265 869 19
410 956 6
953 877 66
1819 1588 10
62 486 97
1453 1470 78
1600 1840 7
1584 1096 47
1295 1670 30
102 656 39
1216 1347 45
108 512 93
1888 1911 21
760 227 14
270 762 39
1300 1958 45
1221 1245 48
161 658 63
863 925 40
1364 1806 92
1258 1849 6
1941 1742 3
1167 1921 5
842 465 69
701 599 28
600 364 94
1570 1095 90
693 730 5
1928 1783 70
726 253 14
282 472 52
1508 1693 76
1764 1966 60
215 61 89
1019 1344 88
1992 1818 75
124 75 95
483 757 96
1162 1503 42
1550 1551 54
1526 1048 13
1010 1452 1
1134 1106 48
967 432 51
1392 1116 39
1369 1356 8
1565 1470 32
207 729 19
513 634 66
840 603 72
1831 1325 89
110 655 90
1534 1703 66
28 388 77
1272 1502 14
642 789 70
664 895 52
533 246 27
1809 1061 21
825 690 98
283 15 28
1905 1579 7
1791 1838 4
242 865 16
1423 1811 79
1862 1753 2
273 493 94
44 31 55
1387 1625 41
1858 1379 31
1613 1783 58
965 232 8
1460 1644 94
1701 1512 4
115 666 21
860 801 47
1185 1352 1
333 170 64
1775 1160 43
1662 1806 95
1081 1907 79
768 999 81
1594 1079 26
1420 1491 85
1498 1297 48
645 675 62
473 739 33
290 350 40
226 46 13
922 866 66
1763 1304 33
559 635 22
1705 1423 53
1990 1993 82
742 732 22
3 830 87
1805 1793 19
567 205 74
274 227 22
275 588 32
972 855 18
460 850 55
971 168 64
767 841 53
1660 1447 75
1507 1644 77
1098 1769 41
1932 1882 23
180 485 21
427 401 98
1996 1907 21
1200 1115 17
532 141 23
251 563 92
872 305 22
380 873 94
368 644 59
1992 1257 42
1788 1952 98
420 640 71
0 798 72
1473 1847 90
1095 1028 4
152 548 13
234 32 69
1149 1776 60
392 995 75
934 203 92
1365 1655 15
1523 1106 8
661 537 21
45 505 65
1247 1711 89
1264 1561 2
788 833 76
123 610 68
1566 1123 78
844 273 45
52 610 35
422 915 17
1842 1106 16
1964 1232 83
483 30 9
1773 1504 22
689 695 42
1088 1241 10
0 547 36
671 70 17
272 567 82
1157 1705 16
1386 1861 58
1609 1737 18
152 63 3
683 404 50
1462 1361 42
1324 1566 62
717 154 3
543 680 16
220 139 10
172 585 20
1543 1518 24
1257 1496 85
1978 1167 22
737 711 83
1525 1454 26
1711 1568 92
1943 1163 7
929 44 97
1027 1864 71
1815 1247 8
480 898 96
1618 1277 9
1715 1104 97
895 999 58
277 594 96
556 847 61
1208 1074 7
1063 1414 10
779 750 28
1524 1477 7
779 627 47
581 168 33
546 691 16
1689 1852 95
458 344 15
1439 1450 23
968 894 42
1018 1169 30
931 812 83
1860 1583 6
867 659 52
1196 1048 7
756 541 25
1394 1181 12
794 150 30
1928 1166 57
997 446 94
56 488 4
636 581 53
1274 1279 89
1939 1813 67
676 381 53
1895 1051 83
210 304 92
1878 1550 81
1757 1736 52
1545 1350 77
1005 1045 79
1163 1885 46
1170 1101 20
1408 1273 59
1244 1259 44
1425 1488 34
336 393 61
1373 1129 49
563 623 42
183 161 18
190 952 44
1748 1163 32
1458 1836 24
1515 1926 30
1595 1040 91
309 571 97
1999 1847 64
1980 1516 3
1766 1636 62
45 174 72
1681 1645 16
1616 1863 57
780 801 99
1916 1920 92
85 682 96
1125 1251 9
1836 1876 40
1160 1613 9
1043 1723 29
1955 1013 23
950 528 56
111 403 84
1209 1932 67
623 729 56
606 11 89
1368 1429 84
502 962 55
649 100 8
1013 1609 55
1434 1624 80
1856 1370 48
1550 1531 52
1591 1775 66
850 313 21
1853 1999 16
1262 1978 60
997 577 47
1496 1244 4
380 374 91
926 884 9
1764 1891 38
210 62 89
1716 1860 79
677 936 14
1994 1098 36
558 955 35
947 102 13
1866 1961 34
23 155 54
668 31 89
183 719 89
1571 1092 68
921 9 87
688 392 46
0 980 53
1543 1270 89
1837 1395 1
299 497 96
155 458 32
1323 1426 28
948 787 87
1106 1344 34
671 46 76
848 741 84
1563 1390 95
1115 1040 45
210 291 12
1587 1541 71
825 706 89
943 358 49
764 998 53
330 213 92
1156 1898 41
1602 1903 84
818 540 59
1053 1618 50
555 796 48
1059 1423 8
155 874 37
1241 1416 94
1636 1874 95
1570 1434 88
1318 1771 12
1765 1548 91
1446 1179 20
1516 1214 19
305 436 7
1632 1362 92
1351 1690 99
288 614 19
1946 1842 8
392 320 83
1814 1693 2
932 768 86
409 242 75
436 776 59
457 774 47
519 903 7
690 551 21
930 713 42
1111 1116 49
191 144 65
958 479 46
1833 1974 55
31 778 87
892 120 69
1385 1775 13
1972 1710 75
1142 1459 8
1082 1774 19
907 898 96
157 451 67
630 67 62
116 519 76
1144 1986 69
1535 1870 82
842 482 57
883 668 90
1048 1708 29
1428 1123 35
936 399 93
1561 1620 44
979 696 43
844 843 84
1947 1080 49
70 765 84
939 203 97
54 762 12
1098 1293 59
803 717 69
1063 1116 39
221 569 27
141 515 63
1431 1099 9
1144 1562 25
1808 1372 72
310 344 54
660 86 91
23 268 3
1815 1620 29
989 277 56
1978 1396 88
100 750 68
1171 1141 52
1346 1934 86
633 299 74
88 617 58
1246 1920 25
1094 1818 68
67 546 15
1850 1459 35
350 914 60
442 961 94
1182 1920 73
924 610 6
317 122 15
637 464 50
1533 1139 81
559 980 61
491 749 88
176 565 43
1975 1978 94
1169 1809 28
857 996 46
1180 1736 71
1861 1226 18
1749 1070 23
951 300 37
1074 1456 92
1040 1235 28
1891 1579 79
1918 1356 36
857 449 66
423 492 82
1970 1149 16
830 866 81
1955 1459 90
236 665 19
1556 1563 99
1400 1469 76
1360 1277 83
343 771 29
593 140 69
1891 1063 42
1688 1928 8
830 474 27
957 739 56
897 771 18
425 544 49
1877 1335 85
1177 1693 52
1640 1075 93
1975 1848 94
1200 1144 81
527 778 87
1661 1616 70
1598 1199 81
1233 1558 10
452 724 92
921 402 30
1920 1527 28
1746 1434 14
584 834 60
1326 1466 53
904 400 35
615 4 23
319 318 94
704 616 77
1895 1739 39
25 501 37
628 703 85
1481 1989 16
1625 1839 3
1619 1357 49
400 31 56
1644 1226 41
40 614 61
872 812 38
1406 1381 28
1178 1910 94
87 584 25
274 67 48
1569 1771 100
1446 1570 91
79 901 16
1540 1339 95
1644 1392 36
859 648 93
1836 1566 9
71 132 67
1752 1069 28
804 310 66
1040 1956 15
1960 1615 22
824 995 57
1979 1759 46
645 350 92
1151 1179 3
1975 1106 4
697 794 39
1631 1278 94
1072 1658 28
1447 1467 91
379 687 24
1839 1724 44
461 397 63
1163 1406 2
714 664 62
983 784 37
1393 1066 68
398 388 54
1313 1741 45
732 516 87
1605 1476 48
1897 1229 95
1986 1350 15
1534 1862 93
1886 1563 47
671 354 99
744 788 42
993 641 32
372 46 54
1907 1114 68
1790 1439 37
1086 1164 52
262 567 9
1727 1413 29
1895 1281 65
709 62 28
771 134 44
50 761 33
1293 1957 3
174 757 61
909 650 96
55 355 31
875 234 50
56 29 74
882 277 99
1459 1183 49
366 301 4
446 472 83
454 763 76
266 367 6
762 7 69
1622 1383 23
221 558 37
616 893 88
1443 1171 82
188 702 56
92 224 17
1058 1388 78
223 699 58
1044 1600 6
327 564 57
1165 1142 58
969 515 31
1426 1838 42
971 308 43
636 830 64
1334 1876 72
1324 1643 3
869 66 93
1565 1135 60
107 89 51
654 673 92
1384 1562 77
789 306 26
1300 1836 92
1252 1948 3
898 574 95
750 579 80
206 73 40
1370 1973 26
967 288 12
1871 1171 50
821 577 82
542 560 21
1747 1794 72
1371 1502 97
582 654 80
44 758 1
803 24 100
1775 1414 48
1044 1205 42
1296 1650 61
1611 1836 100
1704 1141 36
37 798 52
350 518 64
1001 1039 17
1930 1006 26
222 877 28
1772 1262 96
1999 1134 26
1201 1035 7
818 204 60
1518 1052 19
820 514 18
506 191 30
190 709 35
1648 1145 33
1923 1597 36
50 957 25
479 931 16
782 457 2
1865 1499 12
141 54 51
17 913 84
1534 1086 48
434 533 68
327 230 2
601 32 35
1484 1683 30
643 575 51
621 671 33
1066 1629 51
164 410 65
257 850 95
1564 1642 58
827 384 51
1147 1718 2
1375 1097 35
792 20 13
1230 1964 47
765 272 37
691 984 9
149 510 74
281 933 34
198 269 90
1576 1567 44
1312 1651 10
1224 1916 66
1876 1285 91
276 803 57
1902 1462 13
16 500 32
803 556 75
1187 1460 73
1691 1160 80
701 88 42
767 236 63
841 238 44
1779 1836 56
484 233 19
1501 1999 51
323 932 51
23 649 60
1491 1345 34
736 774 88
921 696 59
151 208 33
0 16 40
756 358 7
843 286 82
582 567 47
1673 1614 86
113 918 41
872 594 13
370 905 62
298 648 77
1175 1989 80
349 31 35
1385 1859 7
564 274 80
611 934 100
1593 1507 50
786 970 36
997 352 94
1668 1630 77
1099 1050 9
395 354 78
1578 1568 77
1465 1393 51
1586 1640 6
1819 1952 57
1675 1758 83
1192 1669 16
1163 1387 8
497 464 93
1774 1334 56
176 340 31
509 389 26
1466 1854 12
770 293 17
887 229 18
448 365 89
1918 1696 100
1196 1479 93
777 280 16
1018 1243 70
729 29 34
1041 1596 43
680 622 63
619 88 60
1968 1081 20
1363 1152 9
1312 1390 77
735 922 86
182 288 95
96 517 66
1779 1225 2
816 65 49
955 887 63
1729 1857 55
1850 1387 98
748 714 89
135 447 85
1671 1035 27
1708 1557 15
357 517 76
451 444 81
1026 1442 32
1730 1620 16
1804 1544 74
1175 1062 72
1163 1661 13
365 334 14
808 809 19
557 27 74
97 337 96
869 211 97
251 712 51
1100 1841 4
1886 1773 93
395 897 75
1469 1041 59
1365 1496 2
266 72 20
1823 1062 31
1510 1053 76
656 405 41
1910 1000 78
1546 1001 42
1086 1201 23
670 311 78
1378 1171 4
1363 1784 12
479 900 66
1496 1893 84
1758 1305 61
213 106 39
1249 1804 68
1142 1772 32
1916 1495 91
1503 1845 34
132 960 81
680 652 31
571 981 53
457 192 2
449 519 89
1967 1268 21
660 920 37
141 169 63
1041 1278 8
315 257 71
784 424 99
1034 1535 15
419 813 52
1774 1209 13
606 250 24
1994 1536 5
1440 1298 48
1639 1357 48
1377 1925 79
788 843 34
1786 1291 77
142 681 44
1535 1056 65
610 382 71
767 656 16
1470 1629 86
586 953 92
1523 1929 39
1298 1405 13
461 255 99
434 31 18
1960 1160 40
953 427 73
1276 1982 10
1424 1336 94
346 811 38
831 39 59
1837 1687 40
867 450 3
1066 1337 50
1675 1864 98
151 778 26
182 45 2
1863 1415 56
1558 1804 12
819 133 52
1423 1039 91
1602 1661 48
1064 1826 88
1450 1511 79
1336 1181 44
1764 1920 51
193 465 76
1947 1374 8
121 407 31
837 176 33
540 702 66
1400 1488 46
1618 1796 31
1157 1426 96
1815 1057 6
1169 1132 42
421 9 38
902 278 23
1123 1080 9
558 25 41
1361 1733 99
1296 1738 79
993 969 39
904 941 64
543 87 65
1177 1146 44
741 696 7
1066 1304 54
570 95 11
74 317 26
1047 1509 97
1731 1332 99
1188 1550 89
1602 1331 45
1754 1833 37
1387 1563 17
324 943 9
9 414 73
720 332 30
196 23 98
1990 1620 1
258 629 84
885 702 70
1377 1823 10
178 820 39
1552 1360 32
154 281 89
1451 1428 86
1004 1657 7
982 409 8
1514 1652 88
798 39 30
1910 1834 87
1757 1760 99
1991 1687 14
53 504 59
867 144 61
273 957 83
1308 1684 34
81 903 52
645 828 32
1236 1744 89
1556 1572 6
493 981 28
287 207 11
744 308 34
1425 1293 16
1355 1635 70
499 760 7
376 239 23
1805 1850 47
55 257 58
1900 1144 43
1126 1394 44
1179 1370 58
522 888 10
1812 1552 50
293 14 17
1366 1701 15
1352 1176 97
1862 1656 58
815 3 87
1103 1022 21
722 697 20
972 793 42
319 547 86
1986 1587 37
195 476 93
593 394 69
1512 1396 15
881 246 67
758 938 85
527 486 40
1708 1257 91
1143 1902 49
612 675 49
777 796 35
1988 1088 70
725 430 6
1114 1552 57
1889 1940 91
221 716 60
1151 1156 56
1736 1129 9
457 648 52
120 124 10
463 249 17
1866 1030 32
1269 1304 99
1000 1592 44
104 23 64
779 768 43
391 235 4
639 34 11
995 341 24
947 80 65
1561 1292 20
1720 1282 44
12 867 43
1159 1966 5
1141 1865 11
1742 1992 26
1237 1884 75
713 978 53
95 452 2
98 261 36
1945 1846 7
91 886 83
785 734 25
527 666 75
1841 1331 38
1287 1785 7
1460 1846 22
1377 1958 3
1961 1290 54
1832 1852 99
61 709 39
945 362 38
1107 1085 10
81 264 64
1085 1092 91
825 47 26
1929 1156 55
423 374 64
167 749 91
401 966 1
1291 1796 84
1408 1172 84
376 791 71
851 253 1
14 538 13
382 704 13
977 602 26
781 751 19
608 19 76
798 166 20
785 655 20
1763 1185 87
1871 1807 62
813 199 17
340 249 48
489 555 17
1598 1826 3
550 309 36
1720 1773 33
842 691 11
985 95 44
1596 1322 53
1876 1818 13
1396 1377 87
1134 1284 88
1192 1719 66
1337 1622 69
1940 1998 57
1448 1441 9
169 961 3
1527 1636 64
840 173 95
1637 1283 50
1518 1259 46
363 897 73
392 972 93
19 823 11
573 347 93
147 762 61
1913 1798 28
618 480 4
1766 1925 79
840 571 84
1586 1833 95
367 348 21
1861 1262 6
286 192 92
1377 1288 81
122 142 21
1882 1241 81
1676 1311 80
1358 1601 40
1616 1684 29
1196 1324 19
1065 1235 57
1654 1295 55
40 82 92
504 315 85
548 842 67
1456 1112 91
1617 1932 93
1814 1987 31
403 735 100
83 832 97
1569 1240 70
995 631 42
1524 1655 58
1533 1522 61
1615 1840 67
1367 1469 94
542 319 45
980 693 35
729 154 52
1616 1993 49
272 139 41
1895 1068 65
85 579 49
1491 1224 37
455 496 59
125 363 6
1027 1631 40
881 853 5
1747 1337 100
548 312 48
1209 1810 4
351 118 11
1209 1493 40
1523 1598 97
1780 1529 47
811 271 30
1058 1310 23
583 187 68
1908 1600 76
1165 1853 56
962 226 90
1464 1955 60
224 100 93
131 20 57
328 774 66
1564 1745 84
1133 1986 53
1603 1392 37
1099 1197 34
810 236 100
1170 1045 86
1836 1134 45
1162 1100 97
1559 1831 65
1166 1387 31
324 442 34
531 863 45
811 886 97
1735 1984 38
122 794 71
812 484 96
869 519 53
644 128 42
572 841 6
1068 1359 25
1265 1302 70
443 128 29
1441 1892 14
225 587 46
752 351 36
1674 1884 57
215 576 25
139 511 59
504 494 7
1937 1721 54
565 153 54
1054 1989 21
94 937 25
294 52 22
1058 1531 79
1763 1427 43
362 916 28
1350 1792 55
1555 1827 60
1471 1061 11
530 994 68
1801 1155 63
23 518 69
1505 1928 65
340 394 2
54 209 50
1957 1535 47
1944 1248 49
1696 1399 34
434 654 74
428 621 63
1577 1129 96
1035 1062 9
1476 1159 88
1673 1202 72
1004 1041 40
1052 1498 94
787 441 73
124 123 68
1438 1339 74
1226 1562 3
1765 1175 62
362 614 6
791 381 6
234 969 40
1705 1959 89
1563 1566 12
677 218 77
717 308 23
1588 1580 86
852 545 29
1127 1271 68
