1000 5000
40 594 56
859 643 92
789 137 21
701 372 21
600 661 1
761 753 9
433 676 47
153 804 33
873 661 23
932 948 77
311 314 45
210 723 34
201 571 24
466 966 83
260 199 57
344 461 84
362 815 58
524 328 32
272 743 50
161 951 8
693 790 82
141 587 75
869 643 83
487 450 67
691 732 31
755 224 56
949 656 6
760 432 92
695 215 11
157 952 61
716 34 67
71 614 69
510 589 8
260 40 51
843 984 4
20 328 73
703 502 77
227 110 23
223 103 26
25 81 54
676 299 89
834 173 5
191 913 30
663 758 67
300 966 15
830 744 89
234 307 67
569 269 65
21 333 48
360 971 49
286 875 39
541 148 86
640 879 25
215 944 89
3 321 35
102 514 39
761 864 11
335 115 3
803 455 62
885 493 82
402 793 74
836 19 98
29 515 14
925 880 21
722 328 14
832 109 71
734 74 75
357 640 10
567 63 31
520 295 31
460 224 53
24 875 97
694 960 35
486 622 91
992 106 77
800 397 13
667 53 91
463 260 95
870 253 95
233 423 80
522 381 79
237 42 18
515 239 80
649 629 60
968 650 51
32 381 72
18 244 91
4 411 50
54 392 31
158 945 28
380 916 67
645 76 26
76 63 26
682 975 13
780 560 56
705 272 26
62 841 70
817 500 12
115 477 54
525 928 9
750 935 52
23 824 19
373 759 55
248 249 36
533 517 32
633 319 99
648 831 83
602 138 83
279 774 9
269 760 32
30 936 34
923 267 42
803 169 59
596 799 95
887 955 31
568 459 98
620 138 9
817 625 48
749 764 77
544 877 35
719 53 87
426 748 13
644 588 88
125 831 33
673 637 48
203 193 7
276 661 79
269 31 7
12 195 78
418 455 79
918 653 20
984 220 42
294 122 11
973 333 87
360 826 80
635 990 78
903 614 62
264 756 48
110 500 63
210 475 54
365 852 32
996 567 87
462 57 4
332 669 5
637 228 21
163 672 75
511 922 87
49 180 96
904 443 72
318 856 62
622 700 36
294 972 94
439 621 19
95 322 73
118 82 95
504 116 7
461 640 39
595 189 38
450 134 93
726 492 9
161 211 88
544 380 69
626 550 61
497 656 44
477 756 88
181 476 22
991 739 96
22 303 19
341 816 27
904 258 65
427 350 46
124 114 57
407 333 60
337 382 81
890 4 31
225 538 35
347 916 47
467 408 40
374 689 53
589 794 78
440 441 79
20 877 93
570 473 65
306 517 81
764 180 2
635 878 15
190 530 46
507 21 27
597 586 84
119 46 22
427 414 80
713 128 95
872 316 69
855 886 44
99 109 7
932 920 32
237 225 88
931 855 21
423 975 59
158 895 40
470 255 1
418 699 28
117 768 28
331 356 10
955 180 18
270 424 30
453 821 52
44 917 4
259 586 62
947 803 69
368 27 61
355 930 80
568 656 79
414 701 70
917 623 98
888 491 82
519 565 10
488 372 49
593 96 17
1 399 71
524 496 33
705 65 38
361 306 27
528 465 57
886 411 49
290 113 85
525 261 4
118 24 78
740 805 66
924 803 39
140 154 17
718 586 8
988 470 69
141 45 64
304 726 16
804 253 95
748 324 17
361 963 73
789 287 40
75 483 19
919 628 50
494 677 58
658 668 75
157 624 29
917 524 70
592 116 37
651 162 25
284 507 60
183 213 82
515 201 46
178 217 37
927 294 45
558 414 57
32 121 91
81 374 11
617 538 75
655 379 4
999 426 65
805 194 13
507 171 6
493 164 11
771 451 1
226 408 19
961 77 79
508 449 59
420 803 49
726 124 79
226 617 97
414 267 53
382 865 18
421 216 2
776 631 55
755 414 47
143 202 27
735 984 50
463 440 34
306 650 47
590 285 61
0 30 8
618 768 27
350 408 33
600 735 82
165 544 86
729 478 90
647 696 17
229 252 100
295 102 46
438 96 54
495 849 54
688 211 18
879 688 13
302 143 47
597 18 98
260 348 78
157 253 36
37 459 46
305 398 51
706 425 3
126 295 65
498 516 16
725 236 87
719 350 18
328 266 62
209 629 75
197 459 21
979 999 8
692 124 46
662 326 63
122 380 83
941 685 2
40 806 29
38 158 44
513 697 89
715 116 69
559 785 55
706 690 61
667 523 64
358 412 50
191 493 97
613 822 76
177 768 75
858 706 26
318 308 13
284 758 66
478 251 63
451 90 23
937 900 96
572 665 80
496 518 69
228 769 95
784 655 66
374 589 52
654 634 60
284 291 26
703 448 95
87 759 48
975 6 16
